ds,base,quote,region,rate,source,rate_type,side
2023-12-01,USD,YER,TAIZ,345.38,goldvision_synthetic,buy,both
2023-12-01,USD,YER,TAIZ,343.66,goldvision_synthetic,mid,both
2023-12-01,USD,YER,ADEN,333.27,goldvision_synthetic,buy,both
2023-12-01,USD,YER,ADEN,331.61,goldvision_synthetic,mid,both
2023-12-01,USD,YER,SANA,332.67,goldvision_synthetic,sell,both
2023-12-01,USD,YER,SANA,336.01,goldvision_synthetic,buy,both
2023-12-01,USD,YER,SANA,334.34,goldvision_synthetic,mid,both
2023-12-01,USD,YER,ADEN,329.95,goldvision_synthetic,sell,both
2023-12-02,USD,YER,HODEIDAH,330.02,goldvision_synthetic,sell,both
2023-12-02,USD,YER,HODEIDAH,333.34,goldvision_synthetic,buy,both
2023-12-02,USD,YER,HODEIDAH,331.68,goldvision_synthetic,mid,both
2023-12-02,USD,YER,TAIZ,338.01,goldvision_synthetic,sell,both
2023-12-02,USD,YER,TAIZ,341.4,goldvision_synthetic,buy,both
2023-12-02,USD,YER,TAIZ,339.71,goldvision_synthetic,mid,both
2023-12-02,USD,YER,ADEN,335.13,goldvision_synthetic,buy,both
2023-12-02,USD,YER,ADEN,333.46,goldvision_synthetic,mid,both
2023-12-02,USD,YER,SANA,329.35,goldvision_synthetic,sell,both
2023-12-02,USD,YER,SANA,332.66,goldvision_synthetic,buy,both
2023-12-02,USD,YER,SANA,331.0,goldvision_synthetic,mid,both
2023-12-02,USD,YER,ADEN,331.8,goldvision_synthetic,sell,both
2023-12-03,USD,YER,HODEIDAH,352.67,goldvision_synthetic,sell,both
2023-12-03,USD,YER,HODEIDAH,356.22,goldvision_synthetic,buy,both
2023-12-03,USD,YER,HODEIDAH,354.44,goldvision_synthetic,mid,both
2023-12-03,USD,YER,TAIZ,350.95,goldvision_synthetic,sell,both
2023-12-03,USD,YER,TAIZ,354.48,goldvision_synthetic,buy,both
2023-12-03,USD,YER,TAIZ,352.71,goldvision_synthetic,mid,both
2023-12-03,USD,YER,ADEN,347.91,goldvision_synthetic,buy,both
2023-12-03,USD,YER,ADEN,346.18,goldvision_synthetic,mid,both
2023-12-03,USD,YER,SANA,354.32,goldvision_synthetic,sell,both
2023-12-03,USD,YER,SANA,357.88,goldvision_synthetic,buy,both
2023-12-03,USD,YER,SANA,356.1,goldvision_synthetic,mid,both
2023-12-03,USD,YER,ADEN,344.45,goldvision_synthetic,sell,both
2023-12-04,USD,YER,TAIZ,310.33,goldvision_synthetic,sell,both
2023-12-04,USD,YER,HODEIDAH,308.91,goldvision_synthetic,mid,both
2023-12-04,USD,YER,TAIZ,313.45,goldvision_synthetic,buy,both
2023-12-04,USD,YER,HODEIDAH,307.36,goldvision_synthetic,sell,both
2023-12-04,USD,YER,HODEIDAH,310.45,goldvision_synthetic,buy,both
2023-12-04,USD,YER,TAIZ,311.89,goldvision_synthetic,mid,both
2023-12-04,USD,YER,SANA,302.6,goldvision_synthetic,mid,both
2023-12-04,USD,YER,ADEN,304.46,goldvision_synthetic,buy,both
2023-12-04,USD,YER,ADEN,302.94,goldvision_synthetic,mid,both
2023-12-04,USD,YER,SANA,301.09,goldvision_synthetic,sell,both
2023-12-04,USD,YER,SANA,304.11,goldvision_synthetic,buy,both
2023-12-04,USD,YER,ADEN,301.43,goldvision_synthetic,sell,both
2023-12-05,USD,YER,HODEIDAH,354.98,goldvision_synthetic,sell,both
2023-12-05,USD,YER,HODEIDAH,358.55,goldvision_synthetic,buy,both
2023-12-05,USD,YER,HODEIDAH,356.77,goldvision_synthetic,mid,both
2023-12-05,USD,YER,TAIZ,356.87,goldvision_synthetic,sell,both
2023-12-05,USD,YER,TAIZ,360.46,goldvision_synthetic,buy,both
2023-12-05,USD,YER,TAIZ,358.67,goldvision_synthetic,mid,both
2023-12-05,USD,YER,ADEN,349.84,goldvision_synthetic,sell,both
2023-12-05,USD,YER,ADEN,353.36,goldvision_synthetic,buy,both
2023-12-05,USD,YER,ADEN,351.6,goldvision_synthetic,mid,both
2023-12-05,USD,YER,SANA,355.23,goldvision_synthetic,sell,both
2023-12-05,USD,YER,SANA,358.8,goldvision_synthetic,buy,both
2023-12-05,USD,YER,SANA,357.02,goldvision_synthetic,mid,both
2023-12-06,USD,YER,HODEIDAH,317.67,goldvision_synthetic,sell,both
2023-12-06,USD,YER,HODEIDAH,320.86,goldvision_synthetic,buy,both
2023-12-06,USD,YER,HODEIDAH,319.27,goldvision_synthetic,mid,both
2023-12-06,USD,YER,TAIZ,326.72,goldvision_synthetic,sell,both
2023-12-06,USD,YER,TAIZ,330.01,goldvision_synthetic,buy,both
2023-12-06,USD,YER,TAIZ,328.37,goldvision_synthetic,mid,both
2023-12-06,USD,YER,ADEN,323.17,goldvision_synthetic,buy,both
2023-12-06,USD,YER,ADEN,321.56,goldvision_synthetic,mid,both
2023-12-06,USD,YER,SANA,320.08,goldvision_synthetic,sell,both
2023-12-06,USD,YER,SANA,323.3,goldvision_synthetic,buy,both
2023-12-06,USD,YER,SANA,321.69,goldvision_synthetic,mid,both
2023-12-06,USD,YER,ADEN,319.95,goldvision_synthetic,sell,both
2023-12-07,USD,YER,ADEN,337.53,goldvision_synthetic,sell,both
2023-12-07,USD,YER,HODEIDAH,342.7,goldvision_synthetic,sell,both
2023-12-07,USD,YER,HODEIDAH,346.14,goldvision_synthetic,buy,both
2023-12-07,USD,YER,HODEIDAH,344.42,goldvision_synthetic,mid,both
2023-12-07,USD,YER,TAIZ,347.17,goldvision_synthetic,sell,both
2023-12-07,USD,YER,TAIZ,350.66,goldvision_synthetic,buy,both
2023-12-07,USD,YER,ADEN,339.23,goldvision_synthetic,mid,both
2023-12-07,USD,YER,ADEN,340.92,goldvision_synthetic,buy,both
2023-12-07,USD,YER,SANA,338.11,goldvision_synthetic,sell,both
2023-12-07,USD,YER,SANA,341.51,goldvision_synthetic,buy,both
2023-12-07,USD,YER,SANA,339.81,goldvision_synthetic,mid,both
2023-12-07,USD,YER,TAIZ,348.91,goldvision_synthetic,mid,both
2023-12-08,USD,YER,TAIZ,358.68,goldvision_synthetic,sell,both
2023-12-08,USD,YER,HODEIDAH,355.64,goldvision_synthetic,mid,both
2023-12-08,USD,YER,TAIZ,362.28,goldvision_synthetic,buy,both
2023-12-08,USD,YER,HODEIDAH,353.87,goldvision_synthetic,sell,both
2023-12-08,USD,YER,HODEIDAH,357.42,goldvision_synthetic,buy,both
2023-12-08,USD,YER,TAIZ,360.48,goldvision_synthetic,mid,both
2023-12-08,USD,YER,ADEN,360.33,goldvision_synthetic,sell,both
2023-12-08,USD,YER,ADEN,363.95,goldvision_synthetic,buy,both
2023-12-08,USD,YER,ADEN,362.14,goldvision_synthetic,mid,both
2023-12-08,USD,YER,SANA,353.31,goldvision_synthetic,sell,both
2023-12-08,USD,YER,SANA,356.86,goldvision_synthetic,buy,both
2023-12-08,USD,YER,SANA,355.08,goldvision_synthetic,mid,both
2023-12-09,USD,YER,HODEIDAH,332.63,goldvision_synthetic,sell,both
2023-12-09,USD,YER,HODEIDAH,335.97,goldvision_synthetic,buy,both
2023-12-09,USD,YER,HODEIDAH,334.3,goldvision_synthetic,mid,both
2023-12-09,USD,YER,TAIZ,332.09,goldvision_synthetic,sell,both
2023-12-09,USD,YER,TAIZ,335.43,goldvision_synthetic,buy,both
2023-12-09,USD,YER,TAIZ,333.76,goldvision_synthetic,mid,both
2023-12-09,USD,YER,ADEN,326.49,goldvision_synthetic,buy,both
2023-12-09,USD,YER,ADEN,324.87,goldvision_synthetic,mid,both
2023-12-09,USD,YER,SANA,327.7,goldvision_synthetic,sell,both
2023-12-09,USD,YER,SANA,330.99,goldvision_synthetic,buy,both
2023-12-09,USD,YER,SANA,329.34,goldvision_synthetic,mid,both
2023-12-09,USD,YER,ADEN,323.24,goldvision_synthetic,sell,both
2023-12-10,USD,YER,TAIZ,332.59,goldvision_synthetic,buy,both
2023-12-10,USD,YER,HODEIDAH,331.49,goldvision_synthetic,sell,both
2023-12-10,USD,YER,HODEIDAH,334.82,goldvision_synthetic,buy,both
2023-12-10,USD,YER,HODEIDAH,333.15,goldvision_synthetic,mid,both
2023-12-10,USD,YER,TAIZ,329.28,goldvision_synthetic,sell,both
2023-12-10,USD,YER,TAIZ,330.93,goldvision_synthetic,mid,both
2023-12-10,USD,YER,ADEN,325.55,goldvision_synthetic,sell,both
2023-12-10,USD,YER,ADEN,328.82,goldvision_synthetic,buy,both
2023-12-10,USD,YER,ADEN,327.18,goldvision_synthetic,mid,both
2023-12-10,USD,YER,SANA,335.72,goldvision_synthetic,sell,both
2023-12-10,USD,YER,SANA,339.09,goldvision_synthetic,buy,both
2023-12-10,USD,YER,SANA,337.41,goldvision_synthetic,mid,both
2023-12-11,USD,YER,HODEIDAH,344.63,goldvision_synthetic,sell,both
2023-12-11,USD,YER,HODEIDAH,348.1,goldvision_synthetic,buy,both
2023-12-11,USD,YER,HODEIDAH,346.37,goldvision_synthetic,mid,both
2023-12-11,USD,YER,TAIZ,352.53,goldvision_synthetic,sell,both
2023-12-11,USD,YER,TAIZ,356.08,goldvision_synthetic,buy,both
2023-12-11,USD,YER,TAIZ,354.31,goldvision_synthetic,mid,both
2023-12-11,USD,YER,ADEN,345.96,goldvision_synthetic,sell,both
2023-12-11,USD,YER,ADEN,349.44,goldvision_synthetic,buy,both
2023-12-11,USD,YER,ADEN,347.7,goldvision_synthetic,mid,both
2023-12-11,USD,YER,SANA,354.42,goldvision_synthetic,sell,both
2023-12-11,USD,YER,SANA,357.98,goldvision_synthetic,buy,both
2023-12-11,USD,YER,SANA,356.2,goldvision_synthetic,mid,both
2023-12-12,USD,YER,HODEIDAH,339.1,goldvision_synthetic,sell,both
2023-12-12,USD,YER,HODEIDAH,342.51,goldvision_synthetic,buy,both
2023-12-12,USD,YER,HODEIDAH,340.81,goldvision_synthetic,mid,both
2023-12-12,USD,YER,TAIZ,347.82,goldvision_synthetic,sell,both
2023-12-12,USD,YER,TAIZ,351.31,goldvision_synthetic,buy,both
2023-12-12,USD,YER,TAIZ,349.56,goldvision_synthetic,mid,both
2023-12-12,USD,YER,ADEN,345.01,goldvision_synthetic,sell,both
2023-12-12,USD,YER,ADEN,348.48,goldvision_synthetic,buy,both
2023-12-12,USD,YER,ADEN,346.74,goldvision_synthetic,mid,both
2023-12-12,USD,YER,SANA,336.78,goldvision_synthetic,sell,both
2023-12-12,USD,YER,SANA,340.16,goldvision_synthetic,buy,both
2023-12-12,USD,YER,SANA,338.47,goldvision_synthetic,mid,both
2023-12-13,USD,YER,HODEIDAH,334.48,goldvision_synthetic,sell,both
2023-12-13,USD,YER,HODEIDAH,337.84,goldvision_synthetic,buy,both
2023-12-13,USD,YER,HODEIDAH,336.16,goldvision_synthetic,mid,both
2023-12-13,USD,YER,TAIZ,330.42,goldvision_synthetic,sell,both
2023-12-13,USD,YER,TAIZ,333.74,goldvision_synthetic,buy,both
2023-12-13,USD,YER,TAIZ,332.08,goldvision_synthetic,mid,both
2023-12-13,USD,YER,ADEN,334.11,goldvision_synthetic,sell,both
2023-12-13,USD,YER,ADEN,337.47,goldvision_synthetic,buy,both
2023-12-13,USD,YER,ADEN,335.79,goldvision_synthetic,mid,both
2023-12-13,USD,YER,SANA,332.46,goldvision_synthetic,sell,both
2023-12-13,USD,YER,SANA,335.8,goldvision_synthetic,buy,both
2023-12-13,USD,YER,SANA,334.13,goldvision_synthetic,mid,both
2023-12-14,USD,YER,HODEIDAH,315.85,goldvision_synthetic,sell,both
2023-12-14,USD,YER,HODEIDAH,319.02,goldvision_synthetic,buy,both
2023-12-14,USD,YER,HODEIDAH,317.43,goldvision_synthetic,mid,both
2023-12-14,USD,YER,TAIZ,319.81,goldvision_synthetic,sell,both
2023-12-14,USD,YER,TAIZ,323.02,goldvision_synthetic,buy,both
2023-12-14,USD,YER,TAIZ,321.42,goldvision_synthetic,mid,both
2023-12-14,USD,YER,ADEN,317.96,goldvision_synthetic,sell,both
2023-12-14,USD,YER,ADEN,321.15,goldvision_synthetic,buy,both
2023-12-14,USD,YER,ADEN,319.56,goldvision_synthetic,mid,both
2023-12-14,USD,YER,SANA,313.89,goldvision_synthetic,sell,both
2023-12-14,USD,YER,SANA,317.05,goldvision_synthetic,buy,both
2023-12-14,USD,YER,SANA,315.47,goldvision_synthetic,mid,both
2023-12-15,USD,YER,HODEIDAH,327.63,goldvision_synthetic,sell,both
2023-12-15,USD,YER,HODEIDAH,330.92,goldvision_synthetic,buy,both
2023-12-15,USD,YER,HODEIDAH,329.28,goldvision_synthetic,mid,both
2023-12-15,USD,YER,TAIZ,330.79,goldvision_synthetic,sell,both
2023-12-15,USD,YER,TAIZ,334.11,goldvision_synthetic,buy,both
2023-12-15,USD,YER,TAIZ,332.45,goldvision_synthetic,mid,both
2023-12-15,USD,YER,ADEN,336.09,goldvision_synthetic,buy,both
2023-12-15,USD,YER,ADEN,334.41,goldvision_synthetic,mid,both
2023-12-15,USD,YER,SANA,335.73,goldvision_synthetic,sell,both
2023-12-15,USD,YER,SANA,339.11,goldvision_synthetic,buy,both
2023-12-15,USD,YER,SANA,337.42,goldvision_synthetic,mid,both
2023-12-15,USD,YER,ADEN,332.74,goldvision_synthetic,sell,both
2023-12-16,USD,YER,TAIZ,339.5,goldvision_synthetic,buy,both
2023-12-16,USD,YER,HODEIDAH,334.28,goldvision_synthetic,sell,both
2023-12-16,USD,YER,HODEIDAH,337.64,goldvision_synthetic,buy,both
2023-12-16,USD,YER,HODEIDAH,335.96,goldvision_synthetic,mid,both
2023-12-16,USD,YER,TAIZ,336.12,goldvision_synthetic,sell,both
2023-12-16,USD,YER,ADEN,335.76,goldvision_synthetic,sell,both
2023-12-16,USD,YER,ADEN,337.45,goldvision_synthetic,mid,both
2023-12-16,USD,YER,ADEN,339.13,goldvision_synthetic,buy,both
2023-12-16,USD,YER,SANA,329.31,goldvision_synthetic,sell,both
2023-12-16,USD,YER,SANA,332.62,goldvision_synthetic,buy,both
2023-12-16,USD,YER,SANA,330.97,goldvision_synthetic,mid,both
2023-12-16,USD,YER,TAIZ,337.81,goldvision_synthetic,mid,both
2023-12-17,USD,YER,HODEIDAH,326.91,goldvision_synthetic,sell,both
2023-12-17,USD,YER,HODEIDAH,330.2,goldvision_synthetic,buy,both
2023-12-17,USD,YER,HODEIDAH,328.56,goldvision_synthetic,mid,both
2023-12-17,USD,YER,TAIZ,334.69,goldvision_synthetic,sell,both
2023-12-17,USD,YER,TAIZ,338.05,goldvision_synthetic,buy,both
2023-12-17,USD,YER,TAIZ,336.37,goldvision_synthetic,mid,both
2023-12-17,USD,YER,ADEN,328.89,goldvision_synthetic,buy,both
2023-12-17,USD,YER,ADEN,327.25,goldvision_synthetic,mid,both
2023-12-17,USD,YER,SANA,335.22,goldvision_synthetic,sell,both
2023-12-17,USD,YER,SANA,338.59,goldvision_synthetic,buy,both
2023-12-17,USD,YER,SANA,336.9,goldvision_synthetic,mid,both
2023-12-17,USD,YER,ADEN,325.61,goldvision_synthetic,sell,both
2023-12-18,USD,YER,HODEIDAH,328.55,goldvision_synthetic,sell,both
2023-12-18,USD,YER,HODEIDAH,331.86,goldvision_synthetic,buy,both
2023-12-18,USD,YER,HODEIDAH,330.2,goldvision_synthetic,mid,both
2023-12-18,USD,YER,TAIZ,325.62,goldvision_synthetic,sell,both
2023-12-18,USD,YER,TAIZ,328.89,goldvision_synthetic,buy,both
2023-12-18,USD,YER,TAIZ,327.25,goldvision_synthetic,mid,both
2023-12-18,USD,YER,ADEN,324.26,goldvision_synthetic,buy,both
2023-12-18,USD,YER,ADEN,322.65,goldvision_synthetic,mid,both
2023-12-18,USD,YER,SANA,320.52,goldvision_synthetic,sell,both
2023-12-18,USD,YER,SANA,323.74,goldvision_synthetic,buy,both
2023-12-18,USD,YER,SANA,322.13,goldvision_synthetic,mid,both
2023-12-18,USD,YER,ADEN,321.04,goldvision_synthetic,sell,both
2023-12-19,USD,YER,HODEIDAH,341.66,goldvision_synthetic,sell,both
2023-12-19,USD,YER,HODEIDAH,345.1,goldvision_synthetic,buy,both
2023-12-19,USD,YER,HODEIDAH,343.38,goldvision_synthetic,mid,both
2023-12-19,USD,YER,TAIZ,341.75,goldvision_synthetic,sell,both
2023-12-19,USD,YER,TAIZ,345.19,goldvision_synthetic,buy,both
2023-12-19,USD,YER,TAIZ,343.47,goldvision_synthetic,mid,both
2023-12-19,USD,YER,ADEN,343.06,goldvision_synthetic,buy,both
2023-12-19,USD,YER,ADEN,341.35,goldvision_synthetic,mid,both
2023-12-19,USD,YER,SANA,338.96,goldvision_synthetic,sell,both
2023-12-19,USD,YER,SANA,342.36,goldvision_synthetic,buy,both
2023-12-19,USD,YER,SANA,340.66,goldvision_synthetic,mid,both
2023-12-19,USD,YER,ADEN,339.64,goldvision_synthetic,sell,both
2023-12-20,USD,YER,TAIZ,316.36,goldvision_synthetic,sell,both
2023-12-20,USD,YER,HODEIDAH,328.56,goldvision_synthetic,mid,both
2023-12-20,USD,YER,TAIZ,319.54,goldvision_synthetic,buy,both
2023-12-20,USD,YER,HODEIDAH,326.92,goldvision_synthetic,sell,both
2023-12-20,USD,YER,HODEIDAH,330.2,goldvision_synthetic,buy,both
2023-12-20,USD,YER,TAIZ,317.95,goldvision_synthetic,mid,both
2023-12-20,USD,YER,SANA,328.42,goldvision_synthetic,mid,both
2023-12-20,USD,YER,ADEN,323.69,goldvision_synthetic,buy,both
2023-12-20,USD,YER,ADEN,322.08,goldvision_synthetic,mid,both
2023-12-20,USD,YER,SANA,326.78,goldvision_synthetic,sell,both
2023-12-20,USD,YER,SANA,330.06,goldvision_synthetic,buy,both
2023-12-20,USD,YER,ADEN,320.47,goldvision_synthetic,sell,both
2023-12-21,USD,YER,HODEIDAH,329.26,goldvision_synthetic,sell,both
2023-12-21,USD,YER,HODEIDAH,332.57,goldvision_synthetic,buy,both
2023-12-21,USD,YER,HODEIDAH,330.92,goldvision_synthetic,mid,both
2023-12-21,USD,YER,TAIZ,321.83,goldvision_synthetic,sell,both
2023-12-21,USD,YER,TAIZ,325.07,goldvision_synthetic,buy,both
2023-12-21,USD,YER,TAIZ,323.45,goldvision_synthetic,mid,both
2023-12-21,USD,YER,ADEN,329.61,goldvision_synthetic,buy,both
2023-12-21,USD,YER,ADEN,327.97,goldvision_synthetic,mid,both
2023-12-21,USD,YER,SANA,327.79,goldvision_synthetic,sell,both
2023-12-21,USD,YER,SANA,331.08,goldvision_synthetic,buy,both
2023-12-21,USD,YER,SANA,329.44,goldvision_synthetic,mid,both
2023-12-21,USD,YER,ADEN,326.33,goldvision_synthetic,sell,both
2023-12-22,USD,YER,TAIZ,309.88,goldvision_synthetic,buy,both
2023-12-22,USD,YER,HODEIDAH,315.33,goldvision_synthetic,sell,both
2023-12-22,USD,YER,HODEIDAH,318.5,goldvision_synthetic,buy,both
2023-12-22,USD,YER,HODEIDAH,316.92,goldvision_synthetic,mid,both
2023-12-22,USD,YER,TAIZ,306.8,goldvision_synthetic,sell,both
2023-12-22,USD,YER,TAIZ,308.34,goldvision_synthetic,mid,both
2023-12-22,USD,YER,ADEN,307.35,goldvision_synthetic,sell,both
2023-12-22,USD,YER,ADEN,310.44,goldvision_synthetic,buy,both
2023-12-22,USD,YER,ADEN,308.89,goldvision_synthetic,mid,both
2023-12-22,USD,YER,SANA,314.47,goldvision_synthetic,sell,both
2023-12-22,USD,YER,SANA,317.63,goldvision_synthetic,buy,both
2023-12-22,USD,YER,SANA,316.05,goldvision_synthetic,mid,both
2023-12-23,USD,YER,HODEIDAH,356.09,goldvision_synthetic,sell,both
2023-12-23,USD,YER,HODEIDAH,359.67,goldvision_synthetic,buy,both
2023-12-23,USD,YER,HODEIDAH,357.88,goldvision_synthetic,mid,both
2023-12-23,USD,YER,TAIZ,362.2,goldvision_synthetic,sell,both
2023-12-23,USD,YER,TAIZ,365.84,goldvision_synthetic,buy,both
2023-12-23,USD,YER,TAIZ,364.02,goldvision_synthetic,mid,both
2023-12-23,USD,YER,ADEN,359.38,goldvision_synthetic,sell,both
2023-12-23,USD,YER,ADEN,362.99,goldvision_synthetic,buy,both
2023-12-23,USD,YER,ADEN,361.18,goldvision_synthetic,mid,both
2023-12-23,USD,YER,SANA,355.89,goldvision_synthetic,sell,both
2023-12-23,USD,YER,SANA,359.46,goldvision_synthetic,buy,both
2023-12-23,USD,YER,SANA,357.67,goldvision_synthetic,mid,both
2023-12-24,USD,YER,HODEIDAH,314.34,goldvision_synthetic,sell,both
2023-12-24,USD,YER,HODEIDAH,317.5,goldvision_synthetic,buy,both
2023-12-24,USD,YER,HODEIDAH,315.92,goldvision_synthetic,mid,both
2023-12-24,USD,YER,TAIZ,308.3,goldvision_synthetic,sell,both
2023-12-24,USD,YER,TAIZ,311.4,goldvision_synthetic,buy,both
2023-12-24,USD,YER,TAIZ,309.85,goldvision_synthetic,mid,both
2023-12-24,USD,YER,ADEN,316.64,goldvision_synthetic,sell,both
2023-12-24,USD,YER,ADEN,319.82,goldvision_synthetic,buy,both
2023-12-24,USD,YER,ADEN,318.23,goldvision_synthetic,mid,both
2023-12-24,USD,YER,SANA,315.99,goldvision_synthetic,sell,both
2023-12-24,USD,YER,SANA,319.16,goldvision_synthetic,buy,both
2023-12-24,USD,YER,SANA,317.57,goldvision_synthetic,mid,both
2023-12-25,USD,YER,HODEIDAH,344.94,goldvision_synthetic,sell,both
2023-12-25,USD,YER,HODEIDAH,348.4,goldvision_synthetic,buy,both
2023-12-25,USD,YER,HODEIDAH,346.67,goldvision_synthetic,mid,both
2023-12-25,USD,YER,TAIZ,349.69,goldvision_synthetic,sell,both
2023-12-25,USD,YER,TAIZ,353.2,goldvision_synthetic,buy,both
2023-12-25,USD,YER,TAIZ,351.44,goldvision_synthetic,mid,both
2023-12-25,USD,YER,ADEN,348.61,goldvision_synthetic,sell,both
2023-12-25,USD,YER,ADEN,352.11,goldvision_synthetic,buy,both
2023-12-25,USD,YER,ADEN,350.36,goldvision_synthetic,mid,both
2023-12-25,USD,YER,SANA,350.29,goldvision_synthetic,sell,both
2023-12-25,USD,YER,SANA,353.81,goldvision_synthetic,buy,both
2023-12-25,USD,YER,SANA,352.05,goldvision_synthetic,mid,both
2023-12-26,USD,YER,HODEIDAH,345.37,goldvision_synthetic,sell,both
2023-12-26,USD,YER,HODEIDAH,348.85,goldvision_synthetic,buy,both
2023-12-26,USD,YER,HODEIDAH,347.11,goldvision_synthetic,mid,both
2023-12-26,USD,YER,TAIZ,346.8,goldvision_synthetic,sell,both
2023-12-26,USD,YER,TAIZ,350.28,goldvision_synthetic,buy,both
2023-12-26,USD,YER,ADEN,344.6,goldvision_synthetic,sell,both
2023-12-26,USD,YER,ADEN,346.33,goldvision_synthetic,mid,both
2023-12-26,USD,YER,ADEN,348.06,goldvision_synthetic,buy,both
2023-12-26,USD,YER,SANA,345.35,goldvision_synthetic,sell,both
2023-12-26,USD,YER,SANA,348.82,goldvision_synthetic,buy,both
2023-12-26,USD,YER,SANA,347.09,goldvision_synthetic,mid,both
2023-12-26,USD,YER,TAIZ,348.54,goldvision_synthetic,mid,both
2023-12-27,USD,YER,HODEIDAH,330.06,goldvision_synthetic,sell,both
2023-12-27,USD,YER,HODEIDAH,333.38,goldvision_synthetic,buy,both
2023-12-27,USD,YER,HODEIDAH,331.72,goldvision_synthetic,mid,both
2023-12-27,USD,YER,TAIZ,331.32,goldvision_synthetic,sell,both
2023-12-27,USD,YER,TAIZ,334.65,goldvision_synthetic,buy,both
2023-12-27,USD,YER,TAIZ,332.99,goldvision_synthetic,mid,both
2023-12-27,USD,YER,ADEN,331.68,goldvision_synthetic,buy,both
2023-12-27,USD,YER,ADEN,330.03,goldvision_synthetic,mid,both
2023-12-27,USD,YER,SANA,334.75,goldvision_synthetic,sell,both
2023-12-27,USD,YER,SANA,338.11,goldvision_synthetic,buy,both
2023-12-27,USD,YER,SANA,336.43,goldvision_synthetic,mid,both
2023-12-27,USD,YER,ADEN,328.38,goldvision_synthetic,sell,both
2023-12-28,USD,YER,TAIZ,329.3,goldvision_synthetic,sell,both
2023-12-28,USD,YER,HODEIDAH,333.37,goldvision_synthetic,mid,both
2023-12-28,USD,YER,TAIZ,332.61,goldvision_synthetic,buy,both
2023-12-28,USD,YER,HODEIDAH,331.7,goldvision_synthetic,sell,both
2023-12-28,USD,YER,HODEIDAH,335.03,goldvision_synthetic,buy,both
2023-12-28,USD,YER,TAIZ,330.95,goldvision_synthetic,mid,both
2023-12-28,USD,YER,SANA,331.17,goldvision_synthetic,mid,both
2023-12-28,USD,YER,ADEN,333.48,goldvision_synthetic,buy,both
2023-12-28,USD,YER,ADEN,331.82,goldvision_synthetic,mid,both
2023-12-28,USD,YER,SANA,329.51,goldvision_synthetic,sell,both
2023-12-28,USD,YER,SANA,332.82,goldvision_synthetic,buy,both
2023-12-28,USD,YER,ADEN,330.16,goldvision_synthetic,sell,both
2023-12-29,USD,YER,HODEIDAH,328.51,goldvision_synthetic,sell,both
2023-12-29,USD,YER,HODEIDAH,331.81,goldvision_synthetic,buy,both
2023-12-29,USD,YER,HODEIDAH,330.16,goldvision_synthetic,mid,both
2023-12-29,USD,YER,TAIZ,328.37,goldvision_synthetic,sell,both
2023-12-29,USD,YER,TAIZ,331.67,goldvision_synthetic,buy,both
2023-12-29,USD,YER,TAIZ,330.02,goldvision_synthetic,mid,both
2023-12-29,USD,YER,ADEN,324.35,goldvision_synthetic,sell,both
2023-12-29,USD,YER,ADEN,327.61,goldvision_synthetic,buy,both
2023-12-29,USD,YER,ADEN,325.98,goldvision_synthetic,mid,both
2023-12-29,USD,YER,SANA,335.32,goldvision_synthetic,sell,both
2023-12-29,USD,YER,SANA,338.69,goldvision_synthetic,buy,both
2023-12-29,USD,YER,SANA,337.01,goldvision_synthetic,mid,both
2023-12-30,USD,YER,HODEIDAH,345.07,goldvision_synthetic,sell,both
2023-12-30,USD,YER,HODEIDAH,348.53,goldvision_synthetic,buy,both
2023-12-30,USD,YER,HODEIDAH,346.8,goldvision_synthetic,mid,both
2023-12-30,USD,YER,TAIZ,338.37,goldvision_synthetic,sell,both
2023-12-30,USD,YER,TAIZ,341.77,goldvision_synthetic,buy,both
2023-12-30,USD,YER,TAIZ,340.07,goldvision_synthetic,mid,both
2023-12-30,USD,YER,ADEN,352.96,goldvision_synthetic,buy,both
2023-12-30,USD,YER,ADEN,351.21,goldvision_synthetic,mid,both
2023-12-30,USD,YER,SANA,343.16,goldvision_synthetic,sell,both
2023-12-30,USD,YER,SANA,346.61,goldvision_synthetic,buy,both
2023-12-30,USD,YER,SANA,344.89,goldvision_synthetic,mid,both
2023-12-30,USD,YER,ADEN,349.45,goldvision_synthetic,sell,both
2023-12-31,USD,YER,ADEN,328.76,goldvision_synthetic,sell,both
2023-12-31,USD,YER,HODEIDAH,327.28,goldvision_synthetic,sell,both
2023-12-31,USD,YER,HODEIDAH,330.57,goldvision_synthetic,buy,both
2023-12-31,USD,YER,HODEIDAH,328.93,goldvision_synthetic,mid,both
2023-12-31,USD,YER,TAIZ,337.05,goldvision_synthetic,sell,both
2023-12-31,USD,YER,TAIZ,340.44,goldvision_synthetic,buy,both
2023-12-31,USD,YER,ADEN,330.42,goldvision_synthetic,mid,both
2023-12-31,USD,YER,ADEN,332.07,goldvision_synthetic,buy,both
2023-12-31,USD,YER,SANA,337.16,goldvision_synthetic,sell,both
2023-12-31,USD,YER,SANA,340.55,goldvision_synthetic,buy,both
2023-12-31,USD,YER,SANA,338.86,goldvision_synthetic,mid,both
2023-12-31,USD,YER,TAIZ,338.75,goldvision_synthetic,mid,both
2024-01-01,USD,YER,TAIZ,323.23,goldvision_synthetic,sell,both
2024-01-01,USD,YER,HODEIDAH,327.02,goldvision_synthetic,mid,both
